1032	340.0
1033	413.0
1034	74.0
1035	722.0
1036	721.0
1037	527.0
1038	340.0
1039	413.0
1040	74.0
1041	722.0
1042	721.0
1043	527.0
1044	340.0
1045	413.0
1046	74.0
1047	722.0
1048	721.0
1049	527.0
1050	340.0
1051	413.0
1052	74.0
1053	721.0
1054	527.0
1055	340.0
1056	413.0
1057	74.0
1058	722.0
1059	721.0
1060	527.0
1061	340.0
1062	413.0
1063	74.0
1064	722.0
1065	721.0
1066	527.0
1067	340.0
1068	413.0
1069	74.0
1070	722.0
1071	721.0
1072	527.0
1073	340.0
1074	413.0
1075	74.0
1076	722.0
1077	721.0
1078	527.0
1079	340.0
1080	413.0
1081	74.0
1082	722.0
1083	721.0
1084	527.0
1085	340.0
1086	74.0
1087	750.0
1088	722.0
1089	721.0
1090	527.0
1091	340.0
1092	413.0
1093	74.0
1094	750.0
1095	722.0
1096	721.0
1097	527.0
1098	340.0
1099	413.0
1100	74.0
1101	722.0
1102	721.0
1103	527.0
1104	340.0
1105	413.0
1106	74.0
1107	722.0
1108	721.0
1109	527.0
1110	340.0
1111	413.0
1112	74.0
1113	722.0
1114	721.0
1115	527.0
1116	340.0
1117	413.0
1118	74.0
1119	722.0
1120	721.0
1121	527.0
1122	340.0
1123	413.0
1124	74.0
1125	722.0
1126	721.0
1127	527.0
1128	340.0
1129	413.0
1130	74.0
1131	722.0
1132	721.0
1133	527.0
1134	340.0
1135	413.0
1136	74.0
1137	722.0
1138	721.0
1139	527.0
1140	340.0
1141	413.0
1142	74.0
1143	722.0
1144	721.0
1145	527.0
1146	340.0
1147	413.0
1148	74.0
1149	750.0
1150	722.0
1151	721.0
1152	527.0
1153	340.0
1154	413.0
1155	74.0
1156	722.0
1157	721.0
1158	527.0
1159	340.0
1160	413.0
1161	74.0
1162	750.0
1163	722.0
1164	721.0
1165	527.0
1166	340.0
1167	413.0
1168	74.0
1169	722.0
1170	721.0
1171	527.0
1172	340.0
1173	74.0
1174	750.0
1175	722.0
1176	721.0
1177	527.0
1178	340.0
1179	413.0
1180	74.0
1181	722.0
1182	721.0
1183	527.0
1184	340.0
1185	413.0
1186	527.0
1187	340.0
1188	413.0
1189	74.0
1190	750.0
1191	722.0
1192	721.0
1193	527.0
1194	340.0
1195	413.0
1196	74.0
1197	750.0
1198	722.0
1199	721.0
1200	527.0
1201	340.0
1202	413.0
1203	74.0
1204	750.0
1205	722.0
1206	721.0
1207	527.0
1208	340.0
1209	413.0
1210	74.0
1211	722.0
1212	721.0
1213	527.0
1214	340.0
1215	413.0
1216	74.0
1217	750.0
1218	722.0
1219	721.0
1220	527.0
1221	340.0
1222	413.0
1223	74.0
1224	750.0
1225	722.0
1226	721.0
1227	527.0
1228	340.0
1229	413.0
1230	74.0
1231	722.0
1232	721.0
1233	527.0
1234	340.0
1235	413.0
1236	74.0
1237	750.0
1238	722.0
1239	721.0
1240	527.0
1241	340.0
1242	413.0
1243	74.0
1244	750.0
1245	722.0
1246	721.0
1247	527.0
1248	340.0
1249	413.0
1250	74.0
1251	722.0
1252	721.0
1253	527.0
1254	340.0
1255	413.0
1256	74.0
1257	722.0
1258	721.0
1259	527.0
1260	340.0
1261	413.0
1262	74.0
1263	722.0
1264	721.0
1265	527.0
1266	340.0
1267	413.0
1268	74.0
1269	750.0
1270	722.0
1271	721.0
1272	527.0
1273	340.0
1274	413.0
1275	74.0
1276	750.0
1277	722.0
1278	721.0
1279	527.0
1280	340.0
1281	413.0
1282	74.0
1283	722.0
1284	721.0
1285	527.0
1286	340.0
1287	413.0
1288	74.0
1289	750.0
1290	722.0
1291	721.0
1292	527.0
1293	340.0
1294	340.0
1295	413.0
1296	74.0
1297	750.0
1298	722.0
1299	721.0
1300	527.0
1301	340.0
1302	413.0
1303	74.0
1304	722.0
1305	721.0
1306	527.0
1307	340.0
